Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/meo-moc-va-xuan-se-lai-ve-tai-ban.html https://cdn0.fahasa.com/media/catalog/product/b/i/bia-moc-6_1.jpg "

					Mèo Mốc - Và Xuân Sẽ Lại Về (Tái Bản)				" "" "(0 đánh giá)" "
Skybooks " "
				    Mèo Mốc				" "
				    Dân Trí				" "
				    2022				" "
				    19 x 13 x 1.1 cm				" "
				    Bìa Mềm				" "
Mèo Mốc - Và Xuân Sẽ Lại Về
Mèo Mốc, anh mèo đen thui chỉ nhìn thấy mỗi hai mắt, lại tiếp tục trở lại với hành trình “Mốc hóa thế giới” rồi đây!
Từ “Nhật ký Mèo Mốc” cho tới “Chuyện đèn đỏ và cái lỗ đen vũ trụ”, rồi tới “Hành trình tới Singapore” cho đến “Hãy ngắm nhìn bầu trời” và “Ơ sinh nhật rồi này?”, Mèo Mốc cùng với sự lạc quan và khiếu hài hước của mình đã đưa độc giả bước theo từng giai đoạn trong quá trình “trưởng thành” và “Mốc hóa thế giới” của mình. Cứ như thế, cả Mèo Mốc và các bạn độc giả dường như đang cùng nhau trải qua những câu chuyện hàng ngày xàm xí dở khóc dở cười.
Trong tập thứ 6 với tên gọi “Mèo Mốc - Và Xuân sẽ lại về” này, Mèo Mốc lại tiếp tục mang đến những câu chuyện thường ngày được ghi lại bằng tranh, nhưng dường như có điều gì đó khác hơn. Bốn mùa xuân hạ thu đông lần lượt trôi qua, nhưng một năm này có thật nhiều biến động và có cả những chuyện mang ý nghĩa đặc biệt với Mèo Mốc. Đó là chuyến du lịch Hà Nội của người bạn đồng nghiệp, là lời hứa về quê ăn Tết với người thân thương, là những ngày tháng cả nước chiến đấu với dịch bệnh, là bốn mùa với những kỷ niệm đáng nhớ của Mèo Mốc…
Các độc giả hãy cùng chờ đón một “Mèo Mốc - Và Xuân sẽ lại về” với những câu chuyện hài hước nhưng cũng không kém phần lắng đọng, mang lại sự giải trí tích cực đếncho mọi người nhé! 
" "
				    200				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "106.240 đ" "128.000 đ"
https://www.fahasa.com/than-dong-dat-viet-tap-188-giai-oan-su-cu.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_112993.jpg "

					Thần Đồng Đất Việt - Tập 188: Giải Oan Sư Cụ				" "" "(0 đánh giá)" "null" "
				    Công Ty Phan Thị				" "
				    NXB Đại Học Sư Phạm				" "
				    2015				" "
				    11 x 18				" "
				    Bìa Mềm				" "




Thần Đồng Đất Việt (Tập 188) - Giải Oan Sư Cụ 
Vào một buổi sáng, một cậu bé hai tuổi, vai đeo tay nải, đứng khóc um trước cổng chùa. Bên trong tay nải là một bức thư có nội dung rất đặc biệt. Cũng bắt đầu từ đó lắm chuyện dở khóc dở cười xảy ra, từ sư Cụ cho đến các chú tiểu chạy nháo nhào, không yên một ngày nào. Bọn giang hồ dữ tợn luôn rình rập quanh chùa, khiến mọi người đều nơm nớp lo sợ, nhất là mỗi khi Tĩn khóc ré lên giữa đêm.Duy một điều cực lạ, chỉ khi ở riêng với Sư Cụ thì Cu Tĩn mới im lặng và ngủ ngon. Tưởng phúc ai ngờ họa, cũng chính vì chi tiết này đã khiến sư Cụ phải chịu một nỗi oan cực kì lớn, nỗi ô nhục cực kì trầm trọng trong giới tu hành.Sư cụ phải làm sao để thoát khỏi hàm oan? Mời các bạn đón đọc Thần Đồng Đất Việt (Tập 188) - Giải Oan Sư Cụ, để xem Tí sẽ phá vụ án này ngoạn mục như thế nào nhé!



 
" "
				    138				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/tay-du-hi-tap-1-tai-ban.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_186711_2.jpg "

					Tây Du Hí  - Tập 1 (Tái Bản)				" "" "(0 đánh giá)" "
Skybooks " "
				    Mèo mốc				" "
				    NXB Dân Trí				" "
				    2021				" "
				    20.5 x 14 cm x 1				" "
				    Bìa Mềm				" "
Tây Du Hí
Bộ Parody “huyên náo” nhất-vịnh-Bắc-Bộ.
Hòa trộn giữa Tây Du Kí của Ngô Thừa Ân với sự hài hước “thời thượng” từ Nhật kí Mèo Mốc, Tây Du Hí tạo ra một phong cách hài hước mới mẻ xứng đáng để bạn “móc hầu bao”. Ngày xửa ngày xưa, ở đất nước nọ có một hòn đảo nằm giữa biển, trên đảo có một quả núi gọi là Hoa Quả Sơn, trên đỉnh Hoa Quả Sơn có một bức tượng kì cục hình con gà mái… Một cái mở màn dài thòng chả liên quan gì tới truyện cho tới một ngày kia, bức tượng nứt ra một quả trứng, và quả trứng nở ra một con khỉ, và con khỉ ấy là Tôn Ngộ Không – nhân vật được vạn người mến mộ. Tôn Ngộ Không của Mèo Mốc là một con khỉ đá láo toét, thích quậy phá, ăn chơi nhảy múa tiệc tùng tại Hoa Quả Sơn.
Cho đến ngày kia, chú ta nổi hứng lên đường đi tìm học phép trường sinh, đặng tìm kế sinh tồn trước cuộc sống đang ngày một trở nên “đáng sợ”. Ngày con khỉ Tôn của tác giả Mèo Mốc lên đường vượt biển, cũng là ngày bắt đầu chuyến hành trình hài hước và quái đản một cách đầy bất ngờ. Trong cuộc hành trình ấy, độc giả sẽ gặp lại những nhân vật đã vô cùng quen thuộc với tuổi thơ mình: tứ hải long vương, Bồ Đề Sư tổ, Hỗn Thế Ma vương… và rất nhiều những nhân vật lạ hoắc kì quặc khác không hiểu từ đâu cũng đột ngột “xé khung tranh” chui vào đòi đất diễn.
Tuy chỉ khác danh tác lẫy lừng của Ngô Thừa Ân một chữ “h”, nhưng Tây Du Hí là một trải nghiệm mới khác xa cả tỉ dặm. Một bộ truyện hài hước, nhưng là một sự hài hước liền mạch, nối tiếp nhau từ trang này qua trang khác, theo một cốt truyện có sự phát triển, có cao trào và… ào ào các thứ khác. “Các thứ các” là gì, đó là điều Mèo Mốc để dành cho độc giả khám phá. 
" "
				    120				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "55.890 đ" "69.000 đ"
https://www.fahasa.com/tddv-t189-cai-om-may-man.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_29437.jpg "

					Thần Đồng Đất Việt - Tập 189: Cái Ôm May Mắn				" "" "(0 đánh giá)" "null" "
				    Nhiều Tác Giả				" "
				    NXB Đại Học Sư Phạm				" "
				    2015				" "
				    11 x 18 cm				" "
				    Bìa Mềm				" "
Thần Đồng Đất Việt - Tập 189: Cái Ôm May Mắn
Truyện lấy bối cảnh là thời Hậu Lê, nhưng những sự kiện xảy ra trong truyện không trùng lặp với những sự kiện xảy ra trên thực tế. Tuy vậy, hầu hết những sự kiện chính xảy ra trong Thần Đồng Đất Việt đều dựa trên những câu chuyện, điển tích lịch sử có thật của Việt Nam. 
" "
				    112				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/cau-be-rong-tap-141-kho-tang-cua-than-vang.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_215214.jpg "

					Cậu Bé Rồng Tập 141 - Kho Tàng Của Thần Vàng				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2020				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/trang-quynh-t203-co-chieu-chieu.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043321180.jpg "

					Trạng Quỷnh - Tập 203: Cô Chiêu Chiêu				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2021				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Trạng Quỷnh là một bộ truyện tranh thiếu nhi nhiều tập của Việt Nam, tập truyện đầu tiên mang tên Sao sáng xứ Thanh được Nhà xuất bản Đồng Nai phát hành giữa tháng 6 năm 2003.
Ban đầu tác phẩm được đặt là Trạng Quỳnh (từ tập 1 đến tập 24), còn từ tập 25 trở đi thì đặt tên là Trạng Quỷnh.
Tác phẩm được thực hiện bởi tác giả Kim Khánh.
Truyện lấy bối cảnh vào thời chúa Nguyễn, dưới thời chúa Nguyễn Phúc Khoát, nhưng những sự kiện xảy ra trong truyện không trùng lặp với những sự kiện xảy ra trên thực tế. Tác phẩm này ban đầu kể lại về cuộc đời của Trạng Quỳnh - một người có tính cách trào phúng dân gian Việt Nam. Trong truyện này, Trạng Quỳnh vốn thông minh từ trong bụng mẹ.
Trước khi cậu sinh ra, một lần bà mẹ ra ao giặt đồ, bỗng nhìn thấy một chú vịt, bà mẹ liền ngâm câu thơ, và lập tức có tiếng đối đáp lại trong bụng vịt.
Bà cho rằng đó là điềm lạ, nghĩ rằng bà sẽ sinh ra một quý tử, hiểu biết hơn người, sẽ là người có tiếng tăm. Thời gian trôi qua, bà hạ sinh một bé trai, tư dung thông minh lạ thường, đặt tên là Quỳnh. 
" "
				    120				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "10.800 đ" "12.000 đ"
https://www.fahasa.com/cau-be-rong-t170-phep-tri-cop.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786042271554.jpg "

					Cậu Bé Rồng - Tập 170: Phép Trị Cọp				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    Đồng Nai				" "
				    2022				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Cậu Bé Rồng
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/trang-quynh-tap-11-gheo-co-hang-nuoc.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_18045.jpg "

					Trạng Quỳnh - Tập 11: Ghẹo Cô Hàng Nước				" "" "(0 đánh giá)" "
Cty TNHH TM&DV VH GD Phía Nam " "
				    Nhiều Tác Giả				" "
				    Nhà Xuất Bản Thanh Hóa				" "
				    2019				" "
				    17 x 24 cm				" "
				    Bìa Mềm				" "
		    Trạng Quỳnh - Tập 11: Ghẹo Cô Hàng Nước		    
" "
				    16				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "10.800 đ" "12.000 đ"
https://www.fahasa.com/trang-quynh-t210-sam-con-nhong.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043138160.jpg "

					Trạng Quỷnh Tập 210 - Sấm Con Nhồng				" "" "(0 đánh giá)" "
				    CÔNG TY TNHH IN ẤN-DV-TM SIÊU TỐC				" "
				    Kim Khánh				" "
				    Đồng Nai				" "
				    2021				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Trạng Quỷnh là một bộ truyện tranh thiếu nhi nhiều tập của Việt Nam, tập truyện đầu tiên mang tên Sao sáng xứ Thanh được Nhà xuất bản Đồng Nai phát hành giữa tháng 6 năm 2003.
Ban đầu tác phẩm được đặt là Trạng Quỳnh (từ tập 1 đến tập 24), còn từ tập 25 trở đi thì đặt tên là Trạng Quỷnh.
Tác phẩm được thực hiện bởi tác giả Kim Khánh. 
Truyện lấy bối cảnh vào thời chúa Nguyễn, dưới thời chúa Nguyễn Phúc Khoát, nhưng những sự kiện xảy ra trong truyện không trùng lặp với những sự kiện xảy ra trên thực tế. Tác phẩm này ban đầu kể lại về cuộc đời của Trạng Quỳnh - một người có tính cách trào phúng dân gian Việt Nam. Trong truyện này, Trạng Quỳnh vốn thông minh từ trong bụng mẹ.
Trước khi cậu sinh ra, một lần bà mẹ ra ao giặt đồ, bỗng nhìn thấy một chú vịt, bà mẹ liền ngâm câu thơ, và lập tức có tiếng đối đáp lại trong bụng vịt.
Bà cho rằng đó là điềm lạ, nghĩ rằng bà sẽ sinh ra một quý tử, hiểu biết hơn người, sẽ là người có tiếng tăm. Thời gian trôi qua, bà hạ sinh một bé trai, tư dung thông minh lạ thường, đặt tên là Quỳnh. 
" "
				    120				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "10.800 đ" "12.000 đ"
https://www.fahasa.com/than-dong-dat-viet-tap-191-dua-con-thua-tu.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_112994.jpg "

					Thần Đồng Đất Việt - Tập 191: Đứa Con Thừa Tự				" "" "(0 đánh giá)" "null" "
				    Công Ty Phan Thị				" "
				    NXB Đại Học Sư Phạm				" "
				    2015				" "
				    11 x 18				" "
				    Bìa Mềm				" "




Bắc thang lên hỏi ông trời, sinh trai hay gái là quyền do ai ?. Trời rằng thiện tâm ắc gặp duyên lành, liệu đằng cư xử lỡ bề mất duyên. Ý ông trời là gì ta?
Tập này có chị Lủng tội nghiệp lắm nghe!. Chị này hông sinh được con trai, nên bị chồng hắt hủi, đuổi đánh, phải dắt con bỏ trốn. Uất ức tột độ, chị liều mình đánh trống kêu oan, khẩn thiết xin Quan Huyện phán xử cho công bằng.
Thiệt khổ! xử không được mà bỏ dở cũng không đành. Quan và Trạng Tí đành phải chơi chiêu độc, để anh chồng hiểu cho đúng đắn cái vấn đề nhức não: “ đẻ hông được con trai là lỗi do ai ?”. Đặng về mà biết mực cư xử cho phải đạo.
Mời các bạn đón đọc Thần Đồng Đất Việt 191: Đứa Con Thừa Tự, phát hành ngày 13/10/2015 để xem thử coi Tí với Quan Huyện đã dùng chiêu gì nhé! 



 
" "
				    136				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/cau-be-rong-t228-tieu-tien-mac-nan.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_46640.jpg "

					Cậu Bé Rồng Tập 228 - Tiểu Tiên Mắc Nạn				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Kim Đồng				" "
				    2020				" "
				    17.5 x 11.5 x 0.4 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "10.000 đ" "0"
https://www.fahasa.com/cuoc-song-thuong-luu-cua-hoang-de-meo-tap-4.html https://cdn0.fahasa.com/media/catalog/product/b/o/boang-de-meo-tap-4.jpg "

					Cuộc Sống Thượng Lưu Của Hoàng Đế Mèo - Tập 4				" "" "(0 đánh giá)" "
Skybooks " "
				    Bạch Trà				" "
				    NXB Dân Trí				" "
				    2021				" "
				    18 x 18 cm				" "
				    Bìa Mềm				" "
Cuộc Sống Thượng Lưu Của Hoàng Đế Mèo 4 – Sự trở lại của chú mèo quyền lực mang tên Hoàng Thượng!
Cuộc Sống Thượng Lưu Của Hoàng Đế Mèo - cuốn tự truyện triệu bản của Hoàng Thượng - ngài mèo cao quý, lạnh lùng, có địa vị số một trong gia đình đã trở lại với tập thứ tư.
Trong tập truyện này bạn vẫn sẽ được chứng kiến những câu chuyện thú vị, cười ra nước mắt xoay quanh vị hoàng đế mèo muốn trở thành trung tâm của vũ trụ và những “nô tài” trong nhà như chú chó diễn sâu Ầu Mai Gót, cậu chó Husky lai Corgi - Edogawa Văn Cẩu cùng Chàng trai trẻ - “quan hốt phân chuyên dụng” của Hoàng Thượng.
Bạn vẫn sẽ được chiêm ngưỡng phong thái ngạo nghễ của Hoàng Thượng – vị chủ nhân tôn quý của gia đình. Hoàng Thượng vĩnh viễn ở trên cao! Hoàng Thượng mãi mãi là số một!
Bạn cũng vẫn sẽ thấy cạn lời với cái sự hết thuốc chữa của Chàng trai trẻ - tên “nô tài hốt phân” có vẻ mặt vô cảm nhưng nội tâm rất phong phú của Hoàng Thượng.
Bạn rồi sẽ phải xúc động “phát khóc” với chỉ số thông minh của Ầu Mai Gót cũng như tình thương vô bờ bến của cha Chàng trai trẻ.
Chuyện xưa của Lão Vương và Edogawa Văn Cẩu cũng sẽ được tiết lộ ở tập thứ tư này. Và hơn hết, những khoảnh khắc đầy vui vẻ, yêu thương lắng đọng sau những lần cãi nhau chí chóe của gia đình Hoàng Thượng đều được ghi chép lại trong từng trang truyện.
Skycomics hi vọng những câu chuyện vui nhộn, hài hước của “Hoàng đế mèo” cùng những thành viên trong gia đình có thể giúp bạn tạm thời thoát khỏi những muộn phiền lo âu trong công việc và cuộc sống thường ngày để được cười thật sảng khoái. 
" "
				    248				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "123.930 đ" "153.000 đ"
https://www.fahasa.com/cuoc-xe-tuoi-tre.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935235238480.jpg "

					Cuốc Xe Tuổi Trẻ				" "" "(0 đánh giá)" "
Nhã Nam " "
				    Nhiều Tác Giả				" "
				    Thế Giới				" "
				    2023				" "
				    24 x 17 x 2 cm				" "
				    Bìa Mềm				" "
Cuốc Xe Tuổi Trẻ
Cuốc xe tuổi trẻ là một hành trình đầy sôi nổi và say mê của 12 họa sĩ trẻ Việt Nam, với 12 truyện ngắn bằng tranh sinh động và giàu sáng tạo. Mỗi câu chuyện là một góc nhìn, có khi huyền ảo, mộng mơ, có khi sâu lắng, day dứt, về một lát cắt đời thường, về một vấn đề xã hội, một sắc màu văn hóa, một góc khuất nội tâm hay một cảm xúc bất ngờ. 
Mới mẻ nhưng giàu tham vọng, các họa sĩ đã làm một cuộc tìm tòi, khai phá cho dòng truyện tranh dành cho người lớn (graphic novel), thể loại vẫn còn chưa phổ biến ở Việt Nam. 
" "
				    402				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "120.900 đ" "155.000 đ"
https://www.fahasa.com/cau-be-rong-tap-175-kho-tang-cua-than-chet.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_215216.jpg "

					Cậu Bé Rồng Tập 175 - Kho Tàng Của Thần Chết				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2020				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
