Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/cau-be-rong-tap-19-bong-ma-tren-thien-dinh.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786042176316.jpg "

					Cậu bé Rồng Tập 19 - Bóng Ma Trên Thiên Đình				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Kim Đồng				" "
				    2020				" "
				    17.5 x 11.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục. 
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "null" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/truyen-tranh-trang-quynh-tap-233-quan-thai-y-tuyen-hoc-tro-372117.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_239967.jpg "

					Truyện Tranh Trạng Quỷnh - Tập 233: Quan Thái Y Tuyển Học Trò				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2020				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Trạng Quỷnh là một bộ truyện tranh thiếu nhi nhiều tập của Việt Nam, tập truyện đầu tiên mang tên Sao sáng xứ Thanh được Nhà xuất bản Đồng Nai phát hành giữa tháng 6 năm 2003.
Ban đầu tác phẩm được đặt là Trạng Quỳnh (từ tập 1 đến tập 24), còn từ tập 25 trở đi thì đặt tên là Trạng Quỷnh.
Tác phẩm được thực hiện bởi tác giả Kim Khánh.
Truyện lấy bối cảnh vào thời chúa Nguyễn, dưới thời chúa Nguyễn Phúc Khoát, nhưng những sự kiện xảy ra trong truyện không trùng lặp với những sự kiện xảy ra trên thực tế. Tác phẩm này ban đầu kể lại về cuộc đời của Trạng Quỳnh - một người có tính cách trào phúng dân gian Việt Nam. Trong truyện này, Trạng Quỳnh vốn thông minh từ trong bụng mẹ.
Trước khi cậu sinh ra, một lần bà mẹ ra ao giặt đồ, bỗng nhìn thấy một chú vịt, bà mẹ liền ngâm câu thơ, và lập tức có tiếng đối đáp lại trong bụng vịt.
Bà cho rằng đó là điềm lạ, nghĩ rằng bà sẽ sinh ra một quý tử, hiểu biết hơn người, sẽ là người có tiếng tăm. Thời gian trôi qua, bà hạ sinh một bé trai, tư dung thông minh lạ thường, đặt tên là Quỳnh. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "10.800 đ" "12.000 đ"
https://www.fahasa.com/than-dong-dat-viet-tap-146-giang-sinh-tren-dao.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_144624.jpg "

					Thần Đồng Đất Việt - Tập 146: Giáng Sinh Trên Đảo				" "" "(0 đánh giá)" "null" "
				    Nhiều Tác Giả				" "
				    NXB Đại Học Sư Phạm				" "
				    2016				" "
				    13 x 19				" "
				    Bìa Mềm				" "
Thần Đồng Đất Việt (Tập 146) - Giáng Sinh Trên Đảo
Thần Đồng Đất Việt Khoa Học kì này ngập không khí giáng sinh nha, có bánh kem khúc gỗ nà, hang đá nà, trái cây ngập mặt nà,.. và một cây thông Độc - Đẹp mà hổng đắc tí teo nào luôn. Khoan bàn tại sao có Lễ Giáng Sinh hấp dẫn ở trên, quan tâm đến bộ tứ nhà mình xíu. Chuyện là, cả bọn phụng chỉ đi Sứ. Hổng biết hên hay xui, 4 bạn nhỏ gần đến nơi thì bị thổ dân Đảo trái cây tấn công kịch liệt, cam, xoài , đu đủ , dưa hấu, dứa, bưởi, tá lả tùm lum thứ bay véo véo làm nát bét thuyền vua ban.
Bi kịch kéo theo thảm cảnh, Chúa Đảo đưa ra những yêu cầu cực kì dễ mắc nghẹn, cả bọn vò đầu bức tóc điên cuồng tìm kiếm, tính đủ cách đủ đường, tới độ phải mò dưới đáy biển sâu để tìm thứ hả dạ Chúa Đảo. Rốt cục thứ vừa lòng Chúa Đảo là cái giống gì?, chẳng lẽ là cây thông Độc - Đẹp mà hổng đắc?, mà trên đảo đào đâu ra cây thông hả trời? 
" "
				    72				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/cau-be-rong-t204-chuong-goi-hon-394659.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786042250825.jpg "

					Cậu Bé Rồng - Tập 204: Chuông Gọi Hồn				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2022				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/tay-du-hy-tap-2-tai-ban-2019.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_189161.jpg "

					Tây Du Hý - Tập 2 (Tái Bản 2019)				" "5.0" "(1 đánh giá)" "
AZ Việt Nam " "
				    Mèo Mốc				" "
				    NXB Dân Trí				" "
				    2019				" "
				    14 x 20.5				" "
				    Bìa Mềm				" "
Đi xem kiện - kiện kiểu Tây du hí.
Bị cáo là một ông trùm sở hữu cả Thủy Liêm Động với năm trăm anh em thân tín - cùng một bọn bát nháo, láu cá, dở hơi, nghịch ngợm xưa nay hiếm!
Công tố viên là một cụ ông lãng tai, còn thẩm phán lại bị mờ mắt trước những thứ “cute” lạc lối!
Truyện chả giống ai, bá đạo chuẩn phong cách Mèo Mốc.
Đó chính là Tây du hí 2 - chặng tiếp theo trong cuộc hành trình phá làng phá xóm của con khỉ vàng láo toét và đồng bọn.
Nếu trong tập đầu tiên của Tây du hí, độc giả đã thân quen và yêu thích với lối tấu hàu đầy… “mốc” meo, thì trong tập 2 này, tác giả Mèo Mốc sẽ đưa mọi sự lên một “tầm cao mới”.
Bốn vị long vương cùng Diêm Vương vác đơn lên trời đòi Ngọc Hoàng xử tội con khỉ Tôn vì đã phá banh quê nhà của họ. Giữa lúc màn kể tội đang ở hồi cao trào, Thái Bạch Kim Tinh - vị đại thần tiên quá tuổi hưu đã lâu nhưng vẫn kiên trì cống hiến cho nhà trời được giao nhiệm vụ áp giải Tôn Ngộ Không từ hạ giới lên Thiên Đình chịu tội.
Thế là bố con nhà khỉ được cưỡi mây lên trời!
Con khỉ Tôn lên trời, chả biết họa hay phúc. Chốn yên bình nay đã đảo điên sóng gió. Bạn sẽ cười không dừng được với những pha đả phá của họ hàng nhà Khỉ tại chốn thiên cung uy nghiêm.
Bạn sẽ được gặp gỡ phải Trư Bát Giới - không phải lợn sắp kết mối thâm tình với khỉ ta.
Tây du hí 2, ngoài việc tường thuật lại một cách đầy chi tiết và công tâm cuộc “khỉ hóa.
Thiên Đình, còn đột ngột hé mở những tình tiết đầy bất ngờ, chưa từng có về cuộc nội chiến chốn thâm cung mà con khỉ Tôn vô tình vướng chân vào. Hứa hẹn sẽ máu lửa  hơn Games of Throne, quằn quại hơn Mỹ nhân tâm kế, và… làm bạn cười lăn lộn hơn bất kì vụ kiện nào được kể. 
" "
				    113				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "46.020 đ" "59.000 đ"
https://www.fahasa.com/trang-quynh-tap-23-cay-cai-tien-chua.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043631272.jpg "

					Trạng Quỷnh - Tập 23: Cây Cải Tiến Chúa				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    Đồng Nai				" "
				    2022				" "
				    17.5 x 11.5 x 0.4 cm				" "
				    Bìa Mềm				" "
Trạng Quỷnh là một bộ truyện tranh thiếu nhi nhiều tập của Việt Nam, tập truyện đầu tiên mang tên Sao sáng xứ Thanh được Nhà xuất bản Đồng Nai phát hành giữa tháng 6 năm 2003.
Ban đầu tác phẩm được đặt là Trạng Quỳnh (từ tập 1 đến tập 24), còn từ tập 25 trở đi thì đặt tên là Trạng Quỷnh.
Tác phẩm được thực hiện bởi tác giả Kim Khánh.
Truyện lấy bối cảnh vào thời chúa Nguyễn, dưới thời chúa Nguyễn Phúc Khoát, nhưng những sự kiện xảy ra trong truyện không trùng lặp với những sự kiện xảy ra trên thực tế. Tác phẩm này ban đầu kể lại về cuộc đời của Trạng Quỳnh - một người có tính cách trào phúng dân gian Việt Nam. Trong truyện này, Trạng Quỳnh vốn thông minh từ trong bụng mẹ.
Trước khi cậu sinh ra, một lần bà mẹ ra ao giặt đồ, bỗng nhìn thấy một chú vịt, bà mẹ liền ngâm câu thơ, và lập tức có tiếng đối đáp lại trong bụng vịt.
Bà cho rằng đó là điềm lạ, nghĩ rằng bà sẽ sinh ra một quý tử, hiểu biết hơn người, sẽ là người có tiếng tăm. Thời gian trôi qua, bà hạ sinh một bé trai, tư dung thông minh lạ thường, đặt tên là Quỳnh. 
" "
				    120				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/cau-be-rong-t190-thanh-bao-kiem.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_12569.jpg "

					Cậu Bé Rồng Tập 190 - Thanh Bảo Kiếm				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Kim Đồng				" "
				    2018				" "
				    11.5 x 18 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "7.200 đ" "8.000 đ"
https://www.fahasa.com/cau-be-rong-tap-30-nguoi-soi.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_46164.jpg "

					Cậu Bé Rồng - Tập 30: Người Sói				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Kim Đồng				" "
				    2020				" "
				    17.5 x 11.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục. 
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/combo-sach-gia-dinh-gai-ngua-tuyen-tap-ky-uc-tuoi-tho-van-vo-hien-tai-tuyen-tap-khi-nguoi-lon-tre-con-bo-2-cuon.html https://cdn0.fahasa.com/media/catalog/product/c/o/combo-8935325012228-8935325012136.jpg "

					Combo Sách Gia Đình Gãi Ngứa - Tuyển Tập Ký Ức Tuổi Thơ-Vẩn Vơ Hiện Tại + Tuyển Tập Khi Người Lớn …… Trẻ Con (Bộ 2 Cuốn)				" "" "(0 đánh giá)" "
Skybooks " "
				    Quang Nino				" "
				    Dân Trí				" "
				    2023				" "
				    15 x 15 x 1.9 cm				" "
				    Bìa Mềm				" "
Combo Sách Gia Đình Gãi Ngứa - Tuyển Tập Ký Ức Tuổi Thơ-Vẩn Vơ Hiện Tại + Tuyển Tập Khi Người Lớn …… Trẻ Con (Bộ 2 Cuốn)
1. Gia Đình Gãi Ngứa: Tuyển Tập Ký Ức Tuổi Thơ - Vẩn Vơ Hiện Tại
Gia Đình Gãi Ngứa: Tuyển tập ký ức tuổi thơ – vẩn vơ hiện tại
“ta chỉ có một lần được sống như một đứa trẻ…”
“Gia Đình Gãi Ngứa” là một fanpage giải trí xoay quanh nhân vật chính là anh Zo, cùng những người bạn bè Đô, Phởn và người vợ tên Na. Đây là tuyển tập những câu chuyện về kỷ niệm xưa, những trang truyện vui vẻ thấm đượm tình người được độc giả yêu thích.
Vào thời điểm chưa có điện thoại thông minh, internet còn chưa phổ biến thì những trò chơi giải trí của trẻ con nhiều vô kể: nào tạt lon, nào trốn tìm, nào hình xăm dán nham nhở, nào ê hề đồ ăn vặt xanh đỏ đủ màu… Chưa kể nhiều trò chơi nghịch dại mà kết quả là những lằn “lươn” trên chân trên mông, nhưng sau đấy vẫn chứng nào tật đấy, vì “trẻ con mà”.
Từng trang truyện đưa độc giả về lại những ngày phơi rơm rạ ở quê, những tiếng ì ào sóng vỗ trong vỏ ốc, những buổi phá cỗ đêm rằm chạy giỡn dọc phố… Tuổi thơ ngây ngô vô tư là vậy, nào biết đến những nỗi lo cơm áo gạo tiền, nào biết đến những vất vả lo toan của bố của mẹ. Trẻ nhỏ thì muốn làm người lớn, còn người lớn đôi khi chỉ muốn quay về lại vùng trời tuổi nhỏ êm đềm vô lo.
“Gia Đình Gãi Ngứa: Tuyển tập ký ức tuổi thơ – vẩn vơ hiện tại” là một cuốn truyện tranh hài hước dí dỏm nhưng đong đầy tình cảm gia đình, bạn bè. Skycomics hi vọng cuốn sách này sẽ truyền cho bạn niềm vui, sự lạc quan yêu đời và thêm chút thư thái vào cuộc sống ngổn ngang bận rộn.
2. Gia Đình Gãi Ngứa - Tuyển Tập Khi Người Lớn …… Trẻ Con
Gia Đình Gãi Ngứa - Tuyển tập khi người lớn …… trẻ con
“Bạn đã lãng quên những gì trên con đường không có chiều quay lại của thời gian?”
“Gia Đình Gãi Ngứa” là một fanpage giải trí xoay quanh nhân vật chính là anh Zo, cùng những người bạn bè Đô, Phởn và người vợ tên Na. Đây là tuyển tập những câu chuyện về kỷ niệm xưa, những trang truyện vui vẻ thấm đượm tình người được độc giả yêu thích.
Nếu tuyển tập đầu tiên của “Gia đình gãi ngứa” đã đưa bạn trở về với những ký ức tuổi thơ vô tư, êm đềm thì sang tuyển tập thứ hai này, bạn sẽ lại một lần được quay ngược thời gian về vùng trời tuổi nhỏ để “sống như một đứa trẻ” với những kỷ niệm mà khi “làm người lớn” có thể bạn đã lãng quên…
Mỗi thế hệ đều có một tuổi thơ. Mỗi người lớn hôm nay đều đã từng là những đứa trẻ vô tư, nghịch ngợm, trước khi trưởng thành và gắn mình với cuộc sống đầy nguyên tắc. Tuyển tập này sẽ như một cánh cổng thời gian đưa bạn quay lại miền ký ức của 20, 30 năm trước… nơi mọi thứ khác xa với hiện tại; giúp kết nối thế hệ, đưa những đứa trẻ hôm nay bước vào tuổi thơ của bố mẹ và anh chị.
Từng trang truyện sẽ mang bạn về lại những năm tháng tiểu học ngây ngô với lọ mực tím, những món quà vặt, những trò nghịch ngợm và người bạn chung bàn năm ấy. Ký ức không chỉ dừng lại ở đó mà còn cả những ngày “mất điện” được hòa mình vào bóng đêm rộn rã tiếng cười của tình làng nghĩa xóm, còn cả bữa tiệc sinh nhật giản dị nhưng đong đầy tình cảm của bố mẹ, bạn bè. Trong miền ký ức ấy, còn có những ngày Tết vui vẻ vô tư với hơi ấm từ ngọn lửa của nồi bánh chưng, với tiếng pháo đì đùng và không có thêm nhiều lo toan, trách nhiệm…
Quãng đời tuổi thơ ngày đó, tuy còn thiếu thốn ánh sáng từ đèn điện văn minh nhưng lại lấp lánh tự do, được thỏa sức tung bay như những tàn lửa… Hi vọng rằng cùng với “Gia Đình Gãi Ngứa - Tuyển tập khi người lớn …… trẻ con”, bạn sẽ lại một lần được quay về “làm một đứa trẻ” trong những năm tháng đầy hoài niệm khi ấy.1. Gia Đình Gãi Ngứa: Tuyển Tập Ký Ức Tuổi Thơ-Vẩn Vơ Hiện Tại - Tặng Kèm Bookmark 2 Mặt (Tái Bản 2023)2. Gia Đình Gãi Ngứa - Tuyển Tập Khi Người Lớn …… Trẻ Con - Tặng Kèm Bookmark 2 Mặt 
" "null" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "185.298 đ" "235.000 đ"
https://www.fahasa.com/than-dong-dat-viet-207-con-ngong-mat-tich.html https://cdn0.fahasa.com/media/catalog/product/8/9/8936071299772.jpg "

					Thần Đồng Đất Việt - Tập 207: Con Ngỗng Mất Tích				" "" "(0 đánh giá)" "null" "
				    Nhiều Tác Giả				" "
				    Đại Học Sư Phạm				" "
				    2016				" "
				    11 x 18 x 0.5 cm				" "
				    Bìa Mềm				" "
Thần Đồng Đất Việt 207 - Con Ngỗng Mất Tích
Thần Đồng Đất Việt kì này sẽ đưa các bạn đến với ý tưởng làm giàu của Dậu Rách! Lạ lùng thay, ý tưởng này chỉ bắt đầu từ một con ngỗng – quà tặng của cha con Đồ Kiết - Sửu ẹo!
Thế nhưng, khi kế hoạch đang trên đà thuận lợi thì con ngỗng bỗng dưng mất tích! Dậu phải làm gì để tìm lại được con ngỗng yêu quý? Trạng Tí có cách gì để giúp Dậu thoát nghèo? Và ai là người đã “trộm” mất “bảo bối làm giàu” của Dậu?
Một câu chuyện hài hước, bất ngờ và ý nghĩa đang chờ đón các bạn! Bạn sẽ được làm quen với một con ngỗng cực “ngầu”, giẫy cỏ nhanh nhất quả đất, và cu-te nhất thế giới đấy! 
" "
				    136				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "13.500 đ" "15.000 đ"
https://www.fahasa.com/cau-be-rong-tap-236-hon-hoang-ma-nu-tai-ban-2020.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786042183949_1.jpg "

					Cậu Bé Rồng Tập 236 - Hồn Hoang Ma Nữ (Tái Bản 2020)				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Kim Đồng				" "
				    2020				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/cau-be-rong-t217-nguoi-dien-trong-ngoi-chua-co-394661.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786042250863.jpg "

					Cậu Bé Rồng - Tập 217: Người Điên Trong Ngôi Chùa Cổ				" "" "(0 đánh giá)" "null" "
				    Kim Khánh				" "
				    NXB Đồng Nai				" "
				    2022				" "
				    17.5 x 11.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Cậu bé Rồng là bộ truyện tranh thiếu nhi nhiều tập của Việt Nam.
Tác giả Kim Khánh với nét vẽ điêu luyện họa lên câu chuyện vừa vui nhộn vừa mang tính giáo dục.
Bộ truyện đặc sắc nói về trí thông minh của người Việt, sẽ giúp bạn đọc có những giây phút thư giãn thú vị. 
" "
				    100				" "Sách tiếng Việt" "Manga - Comic" "Comic - Truyện Tranh" "Truyện Tranh Việt Nam" "9.000 đ" "10.000 đ"
https://www.fahasa.com/tay-du-hi-tap-5-ngoi-lang-noi-than-tien-tro-thanh-yeu-quai-tai-ban-2024-tang-kem-2-the-nhan-vat.html https://cdn0.fahasa.com/media/catalog/product/_/n/_nh-ttph-1---t_y-du-h_-5-_t_i-b_n_.jpg "

					Tây Du Hí - Tập 5 - Ngôi Làng Nơi Thần Tiên Trở Thành Yêu Quái (Tái Bản 2024) - Tặng Kèm 2 Thẻ Nhân Vật 				" "" "(0 đánh giá)" "
Skybooks " "
				    Mèo Mốc				" "
				    Dân Trí				" "
				    2024				" "
				    20.5 x 14.5 x 0.8 cm				" "
				    Bìa Mềm				" "
Tây Du Hí - Tập 5 - Ngôi Làng Nơi Thần Tiên Trở Thành Yêu Quái
Sau trận chiến ở thiên cung, con khỉ bất trị Tôn Ngộ Không đã bị Phật Tổ giam dưới Ngũ Hành Sơn. Và rồi 500 năm sau đó, vị hòa thượng trẻ Đường Tăng đã xé bỏ phong ấn, giúp nó thoát khỏi giam cầm. Nhưng đổi lại, Tôn Ngộ Không phải phò trợ Đường Tăng trong hành trình đi Tây Thiên thỉnh kinh đầy nguy hiểm.
Mấy trăm năm ăn sắt vụn sống qua ngày không làm cho bản tính láo toét của Tôn Ngộ Không biến mất đi, nó chỉ muốn nhanh chóng đến Tây Thiên, lấy lại được sức mạnh và trở về Hoa Quả Sơn. Nhưng Đường Tăng với tấm lòng từ bi lại luôn muốn cứu giúp những người khổ nạn mà hai thầy trò gặp trên đường đi lấy kinh. Vậy nên, chặng đường đồng hành của vị sư trọc và con khỉ lông lá không lúc nào được yên bình và hòa thuận…
Lần này, hai thầy trò tới một ngôi làng vô cùng kỳ quái, nơi mà người dân lại thờ phụng yêu quái. Và trong lễ cúng Thành Hoàng làng vào ngày rằm, giữa những món đồ tế thông thường lại có cả một đứa bé loài người. Cùng với đó là sự xuất hiện của một bóng đen đáng ngờ, hằng đêm lén lút trong những khóc khuất của ngôi làng.
