Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/nhat-ky-chu-be-nhut-nhat-tap-14-cua-thien-tra-dia.html https://cdn0.fahasa.com/media/catalog/product/8/9/8934986006966_1.jpg "

					Nhật Ký Chú Bé Nhút Nhát - Tập 14: Của Thiên Trả Địa				" "" "(0 đánh giá)" "null" "
				    Jeff Kinney				" "
				    Văn Học				" "
				    2021				" "
				    20.5 x 14.5 x 1 cm				" "
				    Bìa Mềm				" "
Gia đình Heffley được nhận một khoản thừa kế từ trên trời rơi xuống. Sau khi suy xét hàng loạt ý tưởng, họ quyết định cơi nới và nâng cấp ngôi nhà đang ở. Những tưởng mọi việc thuận buồm xuôi gió thì hàng loạt sự cố ngoài ý muốn xảy ra: Gỗ lát sàn đã mục ruỗng với hàng tá nấm độc sinh sôi nảy nở giữa các bức tường, những sinh vật không mời mà tới như ong bắp cày, đại gia đình nhà chuột, thậm chí còn có cả loài “sinh vật lông lá” đầy bí ẩn...
Không chỉ có vậy, khi công trình đã gần hoàn tất, gia đình Heffley bị thanh tra thành phố tuýt còi vì những sai sót trong thiết kế và xây dựng, cộng thêm những phiền toái gây ra cho những người hàng xóm, họ buộc phải dỡ bỏ hoàn toàn công trình chưa kịp hoàn thiện. Chán nản và mệt mỏi vì những rắc rối liên tiếp gặp phải trong khi số tiền được thừa kế đã gần đội nón ra đi, họ quyết định bán ngôi nhà hiện tại để chuyển đến một thành phố khác để bắt đầu lại cuộc sống mới. Lại một lần nữa, khi mọi việc gần như xong xuôi thì những xui xẻo lại tiếp tục tìm đến họ. Lúc này liệu gia đình Heffley phải ở lại, hay họ vẫn có thể rời khỏi thành phố? Jeff Kinney không làm bạn thất vọng khi trở lại với hai tập truyện trong series Nhật ký Chú bé nhút nhát liên tiếp là Đại chiến trên tuyết và Của thiên trả địa – những tập được fan quốc tế bình chọn là hay nhất trong series Nhật ký Chú bé nhút nhát cho đến nay. Series này vẫn luôn dẫn đầu gần như mọi bảng xếp hạng dòng graphic book cho thanh thiếu niên trong suốt hơn một thập kỷ qua và sức nóng vẫn chưa bao suy giảm. 
" "
				    221				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Đọc Thiếu Nhi" "49.500 đ" "55.000 đ"
https://www.fahasa.com/nhat-ky-chu-be-nhut-nhat-tap-17-bim-toang.html https://cdn0.fahasa.com/media/catalog/product/u/n/untitled-38938537634646---copy.jpg "

					Nhật Ký Chú Bé Nhút Nhát - Tập 17: Bỉm Toang				" "" "(0 đánh giá)" "
				    Cty Hà Giang				" "
				    Jeff Kinney				" "
				    Văn Học				" "
				    2022				" "
				    20.5 x 14.5 cm				" "
				    Bìa Mềm				" "
Greg Heffley phát hiện ra rằng con đường đến với danh vọng và vinh quang đều vô vàn chông gai.
Khi quyết định kết hợp với ban nhạc tuổi teen Bỉm To của ông anh trai Rodrick, Greg chưa lường trước được mình đang tham gia vào chuyện gì. Cậu sớm nhận ra việc liên tục thức khuya, hợp đồng biểu diễn không lương, rồi xô xát giữa các thành viên và rắc rối liên quan đến tiền bạc đều là đặc trưng của lối sống rock ’n’ roll.
Liệu Greg có thể giúp Bỉm To trở thành huyền thoại như khát khao ban đầu hay việc mất quá nhiều thời gian với ban nhạc này chỉ khiến nó trở thành Bỉm Toang. 
" "
				    224				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Đọc Thiếu Nhi" "49.500 đ" "55.000 đ"
https://www.fahasa.com/de-men-phieu-luu-ky-diary-of-a-cricket-song-ngu-viet-anh-tai-ban-2019.html https://cdn0.fahasa.com/media/catalog/product/d/e/de-men-phieu-luu-ky---diary-of-a-cricket-song-ngu-tai-ban-2019.jpg "

					Dế Mèn Phiêu Lưu Ký - Diary Of A Cricket (Song Ngữ Việt - Anh) - Tái Bản 2019				" "4.7" "(8 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Tô Hoài, Đặng Thế Bình				" "
				    NXB Kim Đồng				" "
				    2019				" "
				    12.5 x 20.5				" "
				    Bìa Mềm				" "
Dế Mèn Phiêu Lưu Ký - Diary Of A Cricket (Song Ngữ Việt - Anh) - Tái Bản 2019
“Dế mèn phiêu lưu ký” là truyện dài của nhà văn Tô Hoài kể về cuộc phiêu lưu của chú Dế Mèn cùng các bạn bè. Trên đường đi, họ đã gặp phải nhiều khó khăn nguy hiểm, nhưng những gian nan đã cho họ nhiều bài học quý giá, và thắt chặt tình bạn của họ.
Ngoài việc khuyến khích những người trẻ tuổi dám mơ ước, dám hành động, truyện còn là khát vọng hoà bình giữa các loài, là mong ước anh em bốn bể có thể cùng chung sống hoà thuận, để thế giới không còn cảnh xung đột, thù ghét.
Truyện đã được dịch ra nhiều thứ tiếng khác nhau trên thế giới. Phiên bản tiếng Anh này do dịch giả Đặng Thế Bính chuyển ngữ, minh họa của họa sĩ Tạ Huy Long. 
" "
				    296				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Đọc Thiếu Nhi" "44.000 đ" "65.000 đ"
https://www.fahasa.com/song-ngu-viet-anh-diary-of-a-wimpy-kid-nhat-ky-chu-be-nhut-nhat-so-nho-hard-luck.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_31018.jpg "

					Song Ngữ Việt - Anh - Diary Of A Wimpy Kid  - Nhật Ký Chú Bé Nhút Nhát - Tập 8: Số Nhọ - Hard Luck				" "" "(0 đánh giá)" "null" "
				    Jeff Kinney				" "
				    Văn Học				" "
				    2021				" "
				    22 x 15.5 x 1.5 cm				" "
				    Bìa Mềm				" "
“Nhật ký chú bé nhút nhát – Tác giả: Jeff Kinney” – Bộ sách trụ vững ở vị trí Bestseller của New York Times đến hơn 10 năm (từ năm 2007) với số lượng tiêu thụ lên tới 170 triệu cuốn trên toàn thế giới, xoay quanh cậu bé Greg thông minh, tinh quái hiện đã cực kỳ nổi tiếng với độc giả Việt Nam từ năm 2008 - nay.
Bộ sách đã trở thành series dành cho tuổi học trò được ưa chuộng nhất thế giới, vượt qua cả bộ truyện đình đám Harry Potter của nhà văn J. K. Rowling, đưa tác giả Jeff Kinney trở thành một trong 100 người có ảnh hưởng nhất thế giới.
Với mong muốn biến bộ sách không chỉ là một bộ truyện giải trí mà trở thành công cụ hỗ trợ các độc giả, đặc biệt là các độc giả nhí có mong muốn đọc và trau dồi vốn từ vựng, ngữ pháp và khả năng đọc hiểu tiếng Anh, Hà Giang Books đã in song song hai ngôn ngữ Việt-Anh từ tập 1-11, đồng thời cung cấp thêm các từ, cụm từ tiếng Anh thông dụng biến hóa theo tình huống hài hước trong truyện giúp độc giả tiện tra cứu.
Bộ truyện Song ngữ được xuất bản năm 2020 với những cập nhật về mặt thiết kế hứa hẹn vẫn sẽ là những cuốn sách khiến bạn đọc thư giãn và quan trọng hơn là tích lũy được lượng từ vựng tiếng Anh phong phú sau khi đọc. 
" "
				    371				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Đọc Thiếu Nhi" "86.400 đ" "96.000 đ"
https://www.fahasa.com/ly-tu-trong-tai-ban-2022.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935244871616.jpg "

					Lý Tự Trọng (Tái Bản 2022)				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Bùi Việt Thanh, Hoài Lộc				" "
				    NXB Kim Đồng				" "
				    2022				" "
				    26 x 19 x 0.3 cm				" "
				    Bìa Mềm				" "
Lý Tự Trọng (Tái Bản 2022)
“Tôi chưa đến tuổi thành niên, nhưng tôi đủ trí khôn để hiểu rằng con đường của thanh niên chỉ là con đường cách mạng, không thể có con đường nào khác. Tôi tin rằng nếu các ông suy nghĩ kĩ thì các ông cũng thấy cần phải giải phóng dân tộc, giải phóng những người cần lao như tôi.”
Đó là câu nói bất hủ của Lý Tự Trọng trước kẻ thù. Lý Tự Trọng đã hi sinh khi tuổi đời còn rất trẻ (1914 - 1931), nhưng dòng máu nhiệt huyết của người Đoàn viên đầu tiên ấy còn chảy mãi trong lòng bao thế hệ tiếp nối…
Với mong muốn khơi gợi sự quan tâm và niềm thích thú của độc giả nhỏ tuổi với sách giáo dục truyền thống, câu chuyện về anh hùng Lý Tự Trọng được thể hiện với phần lời kể súc tích, lồng ghép cùng những bức tranh tả thực khổ lớn hoành tráng. 
" "
				    52				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Đọc Thiếu Nhi" "45.000 đ" "50.000 đ"
https://www.fahasa.com/song-ngu-viet-anh-diary-of-a-wimpy-kid-nhat-ky-chu-be-nhut-nhat-ky-nghi-tham-khoc-the-long-haul.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_31019.jpg "

